image_file, comment_number,caption,id
1072153132.jpg, 1, A dog leaps while chasing a tennis ball through a grassy field .,205
1072153132.jpg, 2, A dog is jumping to catch a object thrown at it .,205
1072153132.jpg, 3, A black and white dog catches a toy in midair .,205
1072153132.jpg, 4, A dog and a tennis ball .,205
1072439304.jpg, 0," A young helmeted man , in his team uniform , is swinging his bat at an incoming baseball .",206
1072439304.jpg, 1, A young boy wearing a Giants jersey swings a baseball bat at an incoming pitch .,206
1072439304.jpg, 2, A boy playing for the Giants baseball team swinging at a baseball .,206
1072439304.jpg, 3, A child swings a baseball bat at the ball .,206
1072439304.jpg, 4, This little boy hitting a ball .,206
1073145694.jpg, 0, A man in a yellow shirt and black shorts getting ready to throw a javelin .,207
1073145694.jpg, 1, A man wearing a yellow shirt is throwing a javelin on a track .,207
1073145694.jpg, 2, An Asian man is throwing a javelin in a yellow shirt .,207
1073145694.jpg, 3, A teenage guy wearing glasses is throwing a javelin .,207
1073145694.jpg, 4, A man with a yellow shirt throwing a javelin .,207
107318069.jpg, 0, Seven large balloons are lined up at nighttime near a crowd .,208
107318069.jpg, 1, People are watching hot air balloons in the park .,208
107318069.jpg, 2, A group of hot air balloons lit up at night .,208
107318069.jpg, 3, A crowd watching air balloons at night .,208
107318069.jpg, 4, People watching hot air balloons .,208
1073444492.jpg, 0, A guy sitting at a desk talking on a phone with books laying everywhere .,209
1073444492.jpg, 1," Man talking on a phone , surrounded by books in an office .",209
1073444492.jpg, 2, A man sits at a desk in room cluttered with books .,209
1073444492.jpg, 3, A man on the phone surrounded by stacks of books .,209
1073444492.jpg, 4, A man in a cluttered office is using the telephone,209
107368840.jpg, 0, Two brunette women in jackets sitting against a wall and looking at the same magazine .,210
107368840.jpg, 1, A woman is reading a magazine over another woman 's shoulder .,210
107368840.jpg, 2, Fuzzy photo of two girls reading a magazine .,210
107368840.jpg, 3, Two women are reading the same magazine .,210
107368840.jpg, 4, Two women reading a magazine .,210
10751489.jpg, 0, Two men are squatting with one man lighting a stick from a candle flame and the other man has his hands folded looking at the ground while a person wearing a bracelet has a phone to their ear .,211
10751489.jpg, 1, Two men are hunched down in front of candles in what appears to be a kind of vigil .,211
10751489.jpg, 2," At night , two men in glasses crouch near some plants .",211
10751489.jpg, 3, Two men squat to light candles at night .,211
10751489.jpg, 4, A man with glasses lighting a candle .,211
107532584.jpg, 0, A young man is walking through a busy street beside a mall .,212
107532584.jpg, 1, Woman in a pink hat walking with a man in a gray sweater .,212
107532584.jpg, 2, An Asian couple walks in the shopping district .,212
107532584.jpg, 3, A woman in a pink hat strolls along sidewalk .,212
107532584.jpg, 4, Several people are walking around outside .,212
1075716537.jpg, 0, A little boy rides a bike down a hill on a miniature dirt bike .,213
1075716537.jpg, 1, A young boy in a helmet rides a bike on the road .,213
1075716537.jpg, 2, A child with a helmet on his head rides a bike .,213
1075716537.jpg, 3, The young boy pedals quickly at a BMX race .,213
1075716537.jpg, 4, The little boy rides his bicycle in a race .,213
107582366.jpg, 0, A group of people sit around a table outside on a porch at night .,214
107582366.jpg, 1, A group of eight people are gathered around a table at night .,214
107582366.jpg, 2, A group of people sitting at a table in a darkened room .,214
107582366.jpg, 3, A group of people sit outdoors together at night .,214
107582366.jpg, 4, A group of people gathered around in the dark .,214
1075867198.jpg, 0, A man in a brown shirt and dark shorts plays on the beach with his two black dogs .,215
1075867198.jpg, 1, A man in shorts with two black dogs holds a ball throwing toy at the beach .,215
1075867198.jpg, 2, a man playing with two black dogs on the beach,215
1075867198.jpg, 3, Man at the beach with two dogs .,215
1075867198.jpg, 4, A man with two dogs on a beach,215
1075881101.jpg, 0, A child covered in foam is climbing on a black inflatable ramp .,216
1075881101.jpg, 1, A person covered in soapy water is getting cleaned off .,216
1075881101.jpg, 2, A boy covered in suds has his face wiped clean .,216
1075881101.jpg, 3, a boy cleans the bubbles off his face .,216
1075881101.jpg, 4, A boy is covered in bubbles .,216
1076460267.jpg, 0, A couple is sitting in a blue raft watching a lot of people in bathing suits on a boat .,217
1076460267.jpg, 1, A group of people in swimsuits enjoy themselves on a cruise ship .,217
1076460267.jpg, 2, Many people in bathing suits on a boat and on inflatable rafts .,217
1076460267.jpg, 3, A large gathering of people partying on boats .,217
1076460267.jpg, 4, Dozens of people are partying on a boat .,217
1076503761.jpg, 0, A girl with blond-hair is holding a bottle and wearing a blue and green floral bikini on a boat .,218
1076503761.jpg, 1, A young woman in a bikini holding a bottle is goofing around and kicking a man in a straw hat .,218
1076503761.jpg, 2, A young woman on a boat in a light colored bikini kicks a man wearing a straw cowboy hat .,218
1076503761.jpg, 3, Teenagers are partying on a boat while a blond teenager is kicking a man .,218
1076503761.jpg, 4, A group of students during spring brake .,218
1077546505.jpg, 0, A boy in blue swimming trunks slides down a yellow slide into a wading pool with inflatable toys floating in the water .,219
1077546505.jpg, 1, A child is falling off a slide onto colored balloons floating on a pool of water .,219
1077546505.jpg, 2, A boy sliding down a slide into a pool with colorful tubes .,219
1077546505.jpg, 3, A boy in blue shorts slides down a slide into a pool .,219
1077546505.jpg, 4, A boy rides down a slide into a small backyard pool .,219
1077931201.jpg, 0, A man in water throwing a little boy up in the air and waiting for him to come down so he can catch him .,220
1077931201.jpg, 1, A man in a wetsuit is throwing a toddler up in the air and is ready to catch him .,220
1077931201.jpg, 2, A man in a wetsuit is throwing a baby wearing a wetsuit up into the air .,220
1077931201.jpg, 3," While water droplets fly , a man throws a little boy up in the air .",220
1077931201.jpg, 4, The man is in the pool and throwing a small boy into the air .,220
1078621572.jpg, 0, A large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck .,221
1078621572.jpg, 1, People cram together in the back of a truck that is heading through green rolling hills while passing a pedestrian along the way .,221
1078621572.jpg, 2," A rickety old truck , stuffed to overflowing with men , is traveling down a country road on the left hand side .",221
1078621572.jpg, 3," A group of people riding in the back of a truck , down the road , in a country area .",221
1078621572.jpg, 4, Many men on the back of a pick up truck going down a road .,221
1079013716.jpg, 0, Two people are preparing food in a restaurant kitchen .,222
1079013716.jpg, 1, The cooks are preparing hamburgers for the customers .,222
1079013716.jpg, 2, Two chefs prepare burgers in a restaurant kitchen .,222
1079013716.jpg, 3, Two men preparing food in a kitchen .,222
1079013716.jpg, 4, Two cooks in the kitchen cooking .,222
1079274291.jpg, 0," Two young boys are looking at the camera , one smiling , the other sticking his tongue out .",223
1079274291.jpg, 1, A little boy sticks his tongue out for the camera . Another boy looks on .,223
1079274291.jpg, 2, Two young boys look up at the camera as one sticks out his tongue .,223
1079274291.jpg, 3, two young boys making silly faces .,223
1079274291.jpg, 4, Two boys make faces .,223
107936523.jpg, 0, A person with brown pants is sitting around a fenced area that has sparks flying .,224
107936523.jpg, 1, A man in workman 's gear is welding an I beam above a chain link fence .,224
107936523.jpg, 2," A man is wearing brown pants and boots , while welding .",224
107936523.jpg, 3," Construction worker , welding on high beam .",224
107936523.jpg, 4, A metal worker doing some kind of work .,224
107969134.jpg, 0, A mother decides to take her child on a piggyback ride outside their apartment complex .,225
107969134.jpg, 1, A baby boy in a blue and white striped shirt is sitting on his mother 's shoulders .,225
107969134.jpg, 2, A mother and her young song enjoying a beautiful day outside .,225
107969134.jpg, 3, a young woman is giving a baby a ride on her shoulders .,225
107969134.jpg, 4, A woman gives a small child a piggyback ride .,225
1079742005.jpg, 0, A woman is resting against a cross shaped pole while looking towards a large body of water .,226
1079742005.jpg, 1," A person overlooking the view from above , while leaning on a cross .",226
1079742005.jpg, 2, A woman leaning against a white cross looking at the ocean below .,226
1079742005.jpg, 3, Woman on a hill by a white cross overlooking a beach .,226
1079742005.jpg, 4, A person stands by a white cross overlooking a bay .,226
107985741.jpg, 0, A group of people on a riverbank some sitting on the grass some standing .,227
107985741.jpg, 1, Several people sitting and standing on a grassy area next to the water .,227
107985741.jpg, 2, Four girls are sitting in the grass while several men stand near them .,227
107985741.jpg, 3, A group of people are gathered near the water .,227
107985741.jpg, 4, People gather in a grassy area near a lake .,227
1080230428.jpg, 0, A male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game .,228
1080230428.jpg, 1," Men playing volleyball , with one player missing the ball but hands still in the air .",228
1080230428.jpg, 2, A group of spectators watch a men 's sand volleyball game .,228
1080230428.jpg, 3, Volleyball players compete on a sunny day at the beach .,228
1080230428.jpg, 4, Men playing volleyball in the sand .,228
108149945.jpg, 0, Two men shoveling snow off a railroad track dressed in bright orange snowsuits .,229
108149945.jpg, 1, Two men in orange coveralls shovel snow off railroad tracks .,229
